ts_code,target,group_col,group_value,marginal_mean,marginal_effect_vs_all,marginal_mean_all,se_effect,z_effect,p_value_effect,q_value_effect,coef,p_value,q_value
dji,up,ganzhi_day,丁丑,0.5739607103359292,0.03139964445880328,0.5425610658771259,0.060585242934709765,0.5182721556904771,0.6042683972774314,0.9052487644601462,,,
dji,up,ganzhi_day,丁亥,0.5582827613548215,0.01572169547769553,0.5425610658771259,0.060176920066632715,0.26125789522440174,0.7938936339679351,0.9526723607615222,-0.06432126919950958,0.8547514032208159,0.9698140921159257
dji,up,ganzhi_day,丁卯,0.5058033591207305,-0.03675770675639545,0.5425610658771259,0.06126930148670348,-0.599936768731932,0.5485483767278916,0.9052487644601462,-0.27693025484789735,0.43192344018286866,0.9126134343656992
dji,up,ganzhi_day,丁巳,0.5401986991912755,-0.0023623666858504366,0.5425610658771259,0.06114903512906899,-0.038632934777533656,0.9691830437297297,0.9691830437297297,-0.13793593587552247,0.6960610940077367,0.9126134343656992
dji,up,ganzhi_day,丁未,0.5782707973925012,0.035709731515375265,0.5425610658771259,0.06047115292661792,0.5905250650456296,0.5548386865751621,0.9052487644601462,0.017783616131469067,0.9599772213679828,0.976528552770879
dji,up,ganzhi_day,丁酉,0.533660629932532,-0.008900435944593887,0.5425610658771259,0.06065168633360119,-0.14674671856012392,0.8833319416693901,0.9601254231968359,-0.1644349142152716,0.6406376349152125,0.9126134343656992
dji,up,ganzhi_day,丙午,0.4949124912537172,-0.04764857462340871,0.5425610658771259,0.06025194001741331,-0.7908222475431974,0.42904772552964454,0.9052487644601462,-0.32083255707296393,0.3599713119177632,0.9126134343656992
dji,up,ganzhi_day,丙子,0.5131203000104777,-0.029440765866648233,0.5425610658771259,0.05981267375583594,-0.4922161812533199,0.6225665266141183,0.9052487644601462,-0.24742487901024102,0.48906499240382384,0.9126134343656992
dji,up,ganzhi_day,丙寅,0.486921688316809,-0.05563937756031695,0.5425610658771259,0.0597032462417859,-0.9319321990464118,0.35137156593062147,0.9052487644601462,-0.35305417718969556,0.31129437855111974,0.9126134343656992
dji,up,ganzhi_day,丙戌,0.5154106920250631,-0.02715037385206287,0.5425610658771259,0.06064498306290458,-0.4476936505019861,0.6543743047363348,0.9052487644601462,-0.2381848752845744,0.4962862358698068,0.9126134343656992
dji,up,ganzhi_day,丙申,0.5668742198184685,0.02431315394134259,0.5425610658771259,0.05995864104292129,0.4054987491117095,0.685110937719856,0.9052487644601462,-0.029140536234859907,0.9340725510938468,0.976528552770879
dji,up,ganzhi_day,丙辰,0.6079936465347798,0.0654325806576539,0.5425610658771259,0.057779487440245705,1.1324534632696917,0.2574438387525413,0.9052487644601462,0.14191740078336246,0.6858514476158906,0.9126134343656992
dji,up,ganzhi_day,乙丑,0.5194339732741189,-0.02312709260300705,0.5425610658771259,0.060890382991523766,-0.3798151935787044,0.7040826032083404,0.9052487644601462,-0.22194743255327354,0.5277416106903611,0.9126134343656992
dji,up,ganzhi_day,乙亥,0.5196104523508341,-0.022950613526291797,0.5425610658771259,0.060509920965648306,-0.3792867873570838,0.7044749101340777,0.9052487644601462,-0.22123496921295285,0.5329064547325676,0.9126134343656992
dji,up,ganzhi_day,乙卯,0.6095382721015907,0.06697720622446479,0.5425610658771259,0.05689544376448373,1.1771980635516983,0.23911646139354825,0.9052487644601462,0.14845099706321932,0.6709283759213648,0.9126134343656992
dji,up,ganzhi_day,乙巳,0.5213654308337653,-0.02119563504336064,0.5425610658771259,0.06021383517416325,-0.35200606276039587,0.7248337156883294,0.9052487644601462,-0.21414884969924713,0.5405677246750179,0.9126134343656992
dji,up,ganzhi_day,乙未,0.6113642811208155,0.0688032152436896,0.5425610658771259,0.059551341883239586,1.1553596118554283,0.2479431938553559,0.9052487644601462,0.15618673701327584,0.6611078534461559,0.9126134343656992
dji,up,ganzhi_day,乙酉,0.5001024347775062,-0.04245863109961978,0.5425610658771259,0.059711003831310026,-0.7110687875817656,0.4770416105490711,0.9052487644601462,-0.29991147518736105,0.3898261820538307,0.9126134343656992
dji,up,ganzhi_day,壬午,0.48095509105288525,-0.061605974824240683,0.5425610658771259,0.060203904987399866,-1.0232886859603918,0.3061713715683747,0.9052487644601462,-0.3771299854009416,0.2838477425626864,0.9126134343656992
dji,up,ganzhi_day,壬子,0.5066728141121002,-0.03588825176502575,0.5425610658771259,0.05916567933360133,-0.6065721237251833,0.5441349047049084,0.9052487644601462,-0.27342497151366796,0.4293552562407611,0.9126134343656992
dji,up,ganzhi_day,壬寅,0.5471275878426612,0.004566521965535308,0.5425610658771259,0.06036475451294852,0.07564881199932269,0.9396985013342861,0.9601254231968359,-0.10979183819477432,0.7557751131489435,0.9139548861453368
dji,up,ganzhi_day,壬戌,0.5321145743118099,-0.010446491565316074,0.5425610658771259,0.0600697299211786,-0.1739060851284598,0.8619392702630367,0.9577103002922631,-0.1706939715549322,0.6247913254920789,0.9126134343656992
dji,up,ganzhi_day,壬申,0.5184402241133356,-0.024120841763790368,0.5425610658771259,0.058541060240093326,-0.41203288196120846,0.6803153222117032,0.9052487644601462,-0.22595893655889313,0.4934842677090546,0.9126134343656992
dji,up,ganzhi_day,壬辰,0.5156646824703487,-0.026896383406777247,0.5425610658771259,0.05921623009686872,-0.45420627694094784,0.6496803656224694,0.9052487644601462,-0.23716006219765604,0.4943447677570618,0.9126134343656992
dji,up,ganzhi_day,己丑,0.5024257624906325,-0.040135303386493404,0.5425610658771259,0.060950302139375176,-0.658492279410132,0.5102218564628644,0.9052487644601462,-0.2905461741434479,0.4082251088607095,0.9126134343656992
dji,up,ganzhi_day,己亥,0.5808764423682423,0.03831537649111638,0.5425610658771259,0.059033963294737965,0.649039541862026,0.5163128180770417,0.9052487644601462,0.028558175550547554,0.9351548598751672,0.976528552770879
dji,up,ganzhi_day,己卯,0.603544028114302,0.06098296223717603,0.5425610658771259,0.05806136772034958,1.050319078442971,0.2935714364552735,0.9052487644601462,0.12314620660312309,0.7289140571873953,0.9139548861453368
dji,up,ganzhi_day,己巳,0.6432733735363497,0.10071230765922379,0.5425610658771259,0.057948109495462044,1.7379740001200668,0.08221539515953899,0.9052487644601462,0.2937335375929854,0.41307082791334804,0.9126134343656992
dji,up,ganzhi_day,己未,0.5018964984731897,-0.0406645674039362,0.5425610658771259,0.0589676448742539,-0.6896081315550543,0.4904406523505127,0.9052487644601462,-0.2926796532541264,0.39853900859725633,0.9126134343656992
dji,up,ganzhi_day,己酉,0.5967493072617245,0.054188241384598546,0.5425610658771259,0.05843500058161213,0.9273250764996156,0.35375777826360355,0.9052487644601462,0.09461901016804108,0.7884744037895448,0.9303997964716629
dji,up,ganzhi_day,庚午,0.5800608142505903,0.03749974837346437,0.5425610658771259,0.06014220450466644,0.6235180217006305,0.5329441632026011,0.9052487644601462,0.025183522300634222,0.943755348546115,0.976528552770879
dji,up,ganzhi_day,庚子,0.6234014016409146,0.08084033576378868,0.5425610658771259,0.05784338435242036,1.397572715857281,0.16224141636901313,0.9052487644601462,0.20752280082844285,0.5573742310462386,0.9126134343656992
dji,up,ganzhi_day,庚寅,0.6456616370877344,0.10310057121060845,0.5425610658771259,0.05893765075082194,1.7493159278862267,0.08023642421662085,0.9052487644601462,0.3042315447809106,0.39910776524324165,0.9126134343656992
dji,up,ganzhi_day,庚戌,0.5357557291422768,-0.006805336734849177,0.5425610658771259,0.060222814354203714,-0.11300263542688695,0.9100284658306891,0.9601254231968359,-0.1559489293119638,0.6578787377767372,0.9126134343656992
dji,up,ganzhi_day,庚申,0.4668736409329512,-0.07568742494417474,0.5425610658771259,0.06047569421924342,-1.251534619342839,0.21073949125715885,0.9052487644601462,-0.43404841647039033,0.21648413015783918,0.9126134343656992
dji,up,ganzhi_day,庚辰,0.4706392391786826,-0.07192182669844333,0.5425610658771259,0.05990174146051605,-1.2006633687912105,0.22988180904175626,0.9052487644601462,-0.41881058561718354,0.23519999341929343,0.9126134343656992
dji,up,ganzhi_day,戊午,0.5315293661810979,-0.011031699696028019,0.5425610658771259,0.05900746323774324,-0.18695431206016933,0.8516964549650966,0.9577103002922631,-0.17306247621593432,0.6181083226216578,0.9126134343656992
dji,up,ganzhi_day,戊子,0.47148521765869106,-0.07107584821843488,0.5425610658771259,0.05819766222934346,-1.2212835618437985,0.22197867507881708,0.9052487644601462,-0.41538916181325736,0.22707414211346544,0.9126134343656992
dji,up,ganzhi_day,戊寅,0.5224061296427774,-0.020154936234348497,0.5425610658771259,0.06056200460011539,-0.33279836701954374,0.7392864909757861,0.9052487644601462,-0.2099458045447664,0.5726294728005652,0.9126134343656992
dji,up,ganzhi_day,戊戌,0.5317645988660096,-0.010796467011116362,0.5425610658771259,0.05973361010413476,-0.18074358794478806,0.8565688439597956,0.9577103002922631,-0.172110464591415,0.6224077576076359,0.9126134343656992
dji,up,ganzhi_day,戊申,0.49997192825484155,-0.04258913762228439,0.5425610658771259,0.06130537780144078,-0.6947047575536427,0.48724034592376686,0.9052487644601462,-0.3004375405354917,0.39438044122089744,0.9126134343656992
dji,up,ganzhi_day,戊辰,0.5069059892004029,-0.035655076676723074,0.5425610658771259,0.06038238236115098,-0.5904880742112447,0.5548634787929627,0.9052487644601462,-0.2724848790377819,0.4366187776031749,0.9126134343656992
dji,up,ganzhi_day,甲午,0.40484288281641584,-0.1377181830607101,0.5425610658771259,0.05882523719803777,-2.3411411431640423,0.01922489768366042,0.9052487644601462,-0.6885876552347175,0.05109399275543956,0.9126134343656992
dji,up,ganzhi_day,甲子,0.6392276109904714,0.09666654511334549,0.5425610658771259,0.058421363677094336,1.6546437643537275,0.09799678050261555,0.9052487644601462,0.27602021531409343,0.44142812557713096,0.9126134343656992
dji,up,ganzhi_day,甲寅,0.480997578005668,-0.061563487871457934,0.5425610658771259,0.060580101866843976,-1.0162328219053751,0.3095185300934954,0.9052487644601462,-0.3769584778049928,0.28323214208635783,0.9126134343656992
dji,up,ganzhi_day,甲戌,0.6012817278146069,0.058720661937480934,0.5425610658771259,0.05801051213531554,1.0122417433672866,0.31142248173621545,0.9052487644601462,0.11363015996782144,0.7590472783240932,0.9139548861453368
dji,up,ganzhi_day,甲申,0.6445904348242106,0.1020293689470847,0.5425610658771259,0.05722530695340539,1.7829414009113163,0.07459584277245405,0.9052487644601462,0.2995190123464243,0.3936598438892168,0.9126134343656992
dji,up,ganzhi_day,甲辰,0.4919051445604807,-0.05065592131664526,0.5425610658771259,0.05935532943024792,-0.8534350967788685,0.39341806546995406,0.9052487644601462,-0.3329571103246762,0.33711522681624095,0.9126134343656992
dji,up,ganzhi_day,癸丑,0.5382877978520519,-0.004273268025073995,0.5425610658771259,0.06096972651803925,-0.07008835809374434,0.944123332810222,0.9601254231968359,-0.1456862309862032,0.6793547110802403,0.9126134343656992
dji,up,ganzhi_day,癸亥,0.5674988620560368,0.024937796178910898,0.5425610658771259,0.060614032689205025,0.41141951908690877,0.6807649437161596,0.9052487644601462,-0.026576597329100483,0.9401520083934004,0.976528552770879
dji,up,ganzhi_day,癸卯,0.49907296385409305,-0.04348810202303288,0.5425610658771259,0.06014243565210219,-0.7230851486393505,0.46962757293472845,0.9052487644601462,-0.30406122492089044,0.3858837981825647,0.9126134343656992
dji,up,ganzhi_day,癸巳,0.4763264109998735,-0.06623465487725244,0.5425610658771259,0.05973401902294132,-1.1088263599309214,0.267505096600519,0.9052487644601462,-0.395821755323353,0.257197686642626,0.9126134343656992
dji,up,ganzhi_day,癸未,0.5206300908469862,-0.021930975030139743,0.5425610658771259,0.06047722468167885,-0.36263196840749834,0.7168798262022864,0.9052487644601462,-0.21711819792041379,0.5431555473504335,0.9126134343656992
dji,up,ganzhi_day,癸酉,0.5469808154919212,0.004419749614795299,0.5425610658771259,0.05963644611513196,0.07411155262777883,0.9409216228747547,0.9601254231968359,-0.11038873106054445,0.7545743950156041,0.9139548861453368
dji,up,ganzhi_day,辛丑,0.5181086285864706,-0.024452437290655382,0.5425610658771259,0.05924384347925743,-0.4127422505802939,0.67979546603864,0.9052487644601462,-0.2272973684416888,0.5145801438749754,0.9126134343656992
dji,up,ganzhi_day,辛亥,0.56522168901826,0.02266062314113404,0.5425610658771259,0.05878804642414755,0.3854631089055215,0.699894333625805,0.9052487644601462,-0.035919443728073035,0.9182947011897328,0.976528552770879
dji,up,ganzhi_day,辛卯,0.5529466863217677,0.010385620444641752,0.5425610658771259,0.059454931308139294,0.17468055577788508,0.8613306470944944,0.9577103002922631,-0.0860989656521828,0.8051989600904087,0.9315046793202767
dji,up,ganzhi_day,辛巳,0.6149222652981173,0.0723611994209914,0.5425610658771259,0.05838597003144383,1.239359376610874,0.21521243856675398,0.9052487644601462,0.171297903364253,0.6411149815580841,0.9126134343656992
dji,up,ganzhi_day,辛未,0.6375456612580338,0.09498459538090787,0.5425610658771259,0.05825645539392204,1.6304561398154978,0.10300512781788505,0.9052487644601462,0.26868166030134893,0.46294502118283765,0.9126134343656992
dji,up,ganzhi_day,辛酉,0.5755401844231846,0.03297911854605862,0.5425610658771259,0.05955367087244211,0.5537713807213753,0.5797353169472181,0.9052487644601462,0.006511487345007281,0.985209655587996,0.9852096555879961
