ts_code,target,group_col,group_value,marginal_mean,marginal_effect_vs_all,marginal_mean_all,se_effect,z_effect,p_value_effect,q_value_effect,coef,p_value,q_value
dji,ret_1d,branch,子,0.0002834962927988338,-0.0001519437338417907,0.0004354400266406245,0.0004885437057490395,-0.31101359418566105,0.7557902871270579,0.9069483445524694,,,
dji,ret_1d,branch,丑,5.028696197153243e-05,-0.0003851530646690921,0.0004354400266406245,0.0004988219214536097,-0.7721253780241316,0.44004017275828144,0.9069483445524694,-0.00023320933082730133,0.7601792870502384,0.9244856349563652
dji,ret_1d,branch,寅,0.000678242949474836,0.00024280292283421152,0.0004354400266406245,0.0006183613340507881,0.39265540948954164,0.6945740088202867,0.9069483445524694,0.0003947466566760022,0.6463612941519514,0.9244856349563652
dji,ret_1d,branch,卯,0.00103186330168527,0.0005964232750446455,0.0004354400266406245,0.0006075199676482139,0.9817344396982943,0.32623069393817217,0.9069483445524694,0.0007483670088864361,0.3336084881997433,0.9244856349563652
dji,ret_1d,branch,辰,-0.00012030901825262863,-0.0005557490448932531,0.0004354400266406245,0.0005504465059672241,-1.0096331593870538,0.31267107674488026,0.9069483445524694,-0.0004038053110514624,0.6013531294423817,0.9244856349563652
dji,ret_1d,branch,巳,0.00040800849404376376,-2.7431532596860727e-05,0.0004354400266406245,0.0005321074665456928,-0.05155261732172137,0.9588851749984164,0.9588851749984165,0.00012451220124493003,0.8670057145053505,0.9244856349563652
dji,ret_1d,branch,午,-0.0004586193079591965,-0.0008940593345998209,0.0004354400266406245,0.0005849566156261174,-1.5284199045135178,0.12640831596447932,0.9069483445524694,-0.0007421156007580302,0.3520167876483953,0.9244856349563652
dji,ret_1d,branch,未,0.00021360135567169032,-0.00022183867096893417,0.0004354400266406245,0.0005349608237136588,-0.41468208723948496,0.6783746471162566,0.9069483445524694,-6.989493712714346e-05,0.9244856349563652,0.9244856349563652
dji,ret_1d,branch,申,0.0008389757246746155,0.000403535698033991,0.0004354400266406245,0.000554796752203822,0.7273577151110279,0.4670068507624363,0.9069483445524694,0.0005554794318757819,0.4694792725973622,0.9244856349563652
dji,ret_1d,branch,酉,0.0005284996347609395,9.305960812031505e-05,0.0004354400266406245,0.000545173471862712,0.1706972421133319,0.8644618314770899,0.94304927070228,0.00024500334196210586,0.7375673436654382,0.9244856349563652
dji,ret_1d,branch,戌,0.0006926579968695538,0.0002572179702289293,0.0004354400266406245,0.0005213186828694057,0.49339871882812264,0.6217308874421588,0.9069483445524694,0.0004091617040707199,0.5505977952605046,0.9244856349563652
dji,ret_1d,branch,亥,0.001078064164592269,0.0006426241379516445,0.0004354400266406245,0.0005085894299069205,1.2635420639183441,0.2063944396394597,0.9069483445524694,0.0007945678717934351,0.31063959961330556,0.9244856349563652
