ts_code,target,group_col,group_value,marginal_mean,marginal_effect_vs_all,marginal_mean_all,se_effect,z_effect,p_value_effect,q_value_effect,coef,p_value,q_value
spx,ret_1d,branch,子,0.00023448389037973607,-0.00026861281428554166,0.0005030967046652777,0.0005226365100053305,-0.5139572324995091,0.6072818919117874,0.9458447795231651,,,
spx,ret_1d,branch,丑,-7.930656763802043e-05,-0.0005824032723032982,0.0005030967046652777,0.000521335847787427,-1.117136438583773,0.26393599250600186,0.7918079775180056,-0.0003137904580177565,0.6955456229817043,0.9388520607202573
spx,ret_1d,branch,寅,0.0006916736188222155,0.00018857691415693784,0.0005030967046652777,0.0006163497855056272,0.3059576211294328,0.7596369128418695,0.9458447795231651,0.00045718972844247945,0.6034725300189243,0.9388520607202573
spx,ret_1d,branch,卯,0.0009737158672266306,0.00047061916256135286,0.0005030967046652777,0.0006333453530931577,0.7430687858731791,0.4574400364443849,0.9239624410191732,0.0007392319768468944,0.3694620898277322,0.9388520607202573
spx,ret_1d,branch,辰,8.49443172776659e-05,-0.0004181523873876118,0.0005030967046652777,0.000568459731013425,-0.7355884059582342,0.4619812205095867,0.9239624410191732,-0.0001495395731020702,0.8535018733820521,0.9388520607202573
spx,ret_1d,branch,巳,0.0004104886588685542,-9.26080457967235e-05,0.0005030967046652777,0.0005530841880933567,-0.16743932983506654,0.8670243812295679,0.9458447795231651,0.00017600476848881816,0.8244090482586025,0.9388520607202573
spx,ret_1d,branch,午,-0.0004617047462767096,-0.0009648014509419873,0.0005030967046652777,0.0005970240436707252,-1.6160177486488323,0.10609047586978809,0.6365428552187286,-0.0006961886366564457,0.39545301305398595,0.9388520607202573
spx,ret_1d,branch,未,0.00026187537487325707,-0.00024122132979202064,0.0005030967046652777,0.0005773443623524023,-0.4178118736782309,0.6760846688945609,0.9458447795231651,2.7391484493520958e-05,0.9725787990694729,0.9725787990694728
spx,ret_1d,branch,申,0.00119493226531061,0.0006918355606453323,0.0005030967046652777,0.0006025366613769067,1.1482049226089595,0.2508839776093359,0.7918079775180056,0.0009604483749308737,0.2499117161267983,0.9388520607202573
spx,ret_1d,branch,酉,0.0005206870188937815,1.759031422850384e-05,0.0005030967046652777,0.000564851107077692,0.031141506156390233,0.9751566885824868,0.9751566885824868,0.00028620312851404544,0.7067713370239206,0.9388520607202573
spx,ret_1d,branch,戌,0.0006304062698803375,0.0001273095652150598,0.0005030967046652777,0.0005452994265705939,0.23346726406024998,0.8153985867228181,0.9458447795231651,0.0003959223795006014,0.5899650760884291,0.9388520607202573
spx,ret_1d,branch,亥,0.001575928584829674,0.0010728318801643962,0.0005030967046652777,0.0005359419604034134,2.001768772418669,0.045309605960335286,0.5437152715240234,0.0013414446944499377,0.10779673429491536,0.9388520607202573
