ts_code,maxlags,group_value,marginal_effect_vs_all,se_effect,z_effect,p_value_effect,q_value_effect
ndq,0,甲,-0.0007411484588064328,0.0006064799097594192,-1.222049480749386,0.22168891582715433,0.9981345067501323
ndq,0,乙,-0.00022256558643370572,0.000616669836847423,-0.3609153117842103,0.7181627568543527,0.9981345067501323
ndq,0,丙,0.00029122667468145427,0.0005768958292220031,0.5048167449471772,0.6136875536382638,0.9981345067501323
ndq,0,丁,0.000176710428524143,0.0006236445223113207,0.2833512076226172,0.7769076269348485,0.9981345067501323
ndq,0,戊,-1.6511718481054902e-06,0.0007062171490741359,-0.002338051193277036,0.9981345067501324,0.9981345067501323
ndq,0,己,-2.6096259138773783e-05,0.0005967270124098579,-0.04373232415503538,0.9651177729068369,0.9981345067501323
ndq,0,庚,-0.0003635696924177894,0.0005774932821724698,-0.629565232430199,0.5289790768012181,0.9981345067501323
ndq,0,辛,0.0008158058041212907,0.0006019524509335222,1.355266188975756,0.17533276324061176,0.9981345067501323
ndq,0,壬,0.0001881924862888023,0.0005822524565909324,0.3232145852860163,0.7465327357676389,0.9981345067501323
ndq,0,癸,-0.00010929352267482941,0.0005586771584253128,-0.19562912323618928,0.8449004636551792,0.9981345067501323
ndq,1,甲,-0.0007411484588064328,0.000604189943590168,-1.22668122279964,0.21994242787626628,0.9981580019588991
ndq,1,乙,-0.00022256558643370572,0.0006297667760054025,-0.35340953971156536,0.7237814350204896,0.9981580019588991
ndq,1,丙,0.00029122667468145427,0.0005824565306808877,0.4999972690511553,0.6170770003980814,0.9981580019588991
ndq,1,丁,0.000176710428524143,0.0006285005313169469,0.28116193975821724,0.7785861952828625,0.9981580019588991
ndq,1,戊,-1.6511718481054902e-06,0.0007152251659266107,-0.0023086042364942696,0.9981580019588991,0.9981580019588991
ndq,1,己,-2.6096259138773783e-05,0.0006008998241353894,-0.04342863500804412,0.9653598517932327,0.9981580019588991
ndq,1,庚,-0.0003635696924177894,0.0005808718992195711,-0.6259033926520848,0.5313783091174915,0.9981580019588991
ndq,1,辛,0.0008158058041212907,0.0006024185849815897,1.3542175232628686,0.17566699004671305,0.9981580019588991
ndq,1,壬,0.0001881924862888023,0.0005831797191242055,0.3227006703378195,0.7469219444289279,0.9981580019588991
ndq,1,癸,-0.00010929352267482941,0.0005523245208551923,-0.19787917890302031,0.8431395948909235,0.9981580019588991
