ts_code,day_group,group_value,year_element,n_cell,marginal_mean,marginal_mean_all,marginal_effect_vs_all,jiazi_idx,hac_maxlags,formula
000852.SH,ganzhi_day,丁未,木,16,-0.006275625470290183,0.0003039867850170166,-0.006579612255307199,43,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁未,火,8,0.0008661401835192401,0.0003039867850170166,0.0005621533985022235,43,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁未,土,8,0.010162533883731825,0.0003039867850170166,0.00985854709871481,43,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁未,金,16,-0.00039484863828748824,0.0003039867850170166,-0.0006988354233045048,43,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁未,水,17,0.003872256108208416,0.0003039867850170166,0.003568269323191399,43,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁酉,木,17,0.01560277105127619,0.0003039867850170166,0.015298784266259174,33,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁酉,火,9,-0.005793071471562263,0.0003039867850170166,-0.006097058256579279,33,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁酉,土,7,0.003106584082034526,0.0003039867850170166,0.0028025972970175095,33,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁酉,金,15,0.0009358550308427827,0.0003039867850170166,0.0006318682458257662,33,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丁酉,水,16,7.893376737120462e-05,0.0003039867850170166,-0.00022505301764581196,33,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙午,木,15,-0.00899180059588524,0.0003039867850170166,-0.009295787380902256,42,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙午,火,8,-0.00032654142196481906,0.0003039867850170166,-0.0006305282069818356,42,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙午,土,9,-0.004076928262302435,0.0003039867850170166,-0.004380915047319451,42,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙午,金,18,-0.0038726203825170894,0.0003039867850170166,-0.004176607167534106,42,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙午,水,16,-0.0061349923344390074,0.0003039867850170166,-0.006438979119456024,42,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙子,木,17,0.003883098005120312,0.0003039867850170166,0.0035791112201032952,12,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙子,火,9,-0.005306099242657153,0.0003039867850170166,-0.00561008602767417,12,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙子,土,9,-0.024818769950387745,0.0003039867850170166,-0.02512275673540476,12,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙子,金,15,-0.00333397420159262,0.0003039867850170166,-0.003637960986609637,12,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙子,水,17,0.0038828914184826733,0.0003039867850170166,0.0035789046334656566,12,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙寅,木,16,-0.008038477070990521,0.0003039867850170166,-0.008342463856007537,2,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙寅,火,8,-0.004624482093987851,0.0003039867850170166,-0.004928468879004868,2,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙寅,土,7,-0.010671898048289564,0.0003039867850170166,-0.01097588483330658,2,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙寅,金,17,-0.0009633236888557391,0.0003039867850170166,-0.0012673104738727557,2,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙寅,水,16,-0.002916308922296708,0.0003039867850170166,-0.0032202957073137247,2,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙戌,木,17,0.004548586785668921,0.0003039867850170166,0.004244600000651904,22,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙戌,火,8,-0.0028145369993833685,0.0003039867850170166,-0.003118523784400385,22,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙戌,土,8,0.006360459339851293,0.0003039867850170166,0.006056472554834276,22,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙戌,金,16,-0.0008313191398091356,0.0003039867850170166,-0.0011353059248261522,22,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙戌,水,18,0.0011581715414222308,0.0003039867850170166,0.0008541847564052142,22,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙申,木,17,0.0045202423725377505,0.0003039867850170166,0.004216255587520734,32,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙申,火,8,0.004738673951857171,0.0003039867850170166,0.004434687166840154,32,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙申,土,9,0.00046382825126704174,0.0003039867850170166,0.00015984146625002516,32,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙申,金,15,0.0035852693344901095,0.0003039867850170166,0.003281282549473093,32,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙申,水,16,-0.0031572124917222883,0.0003039867850170166,-0.003461199276739305,32,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙辰,木,17,0.004380828613715468,0.0003039867850170166,0.004076841828698451,52,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙辰,火,8,-0.0003467170549452899,0.0003039867850170166,-0.0006507038399623064,52,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙辰,土,10,-0.003768148320824001,0.0003039867850170166,-0.0040721351058410175,52,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙辰,金,16,-0.002616276985603313,0.0003039867850170166,-0.0029202637706203295,52,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,丙辰,水,15,-0.001741658976623872,0.0003039867850170166,-0.0020456457616408884,52,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙丑,木,15,0.004927101909695289,0.0003039867850170166,0.004623115124678273,1,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙丑,火,8,0.002100749462795699,0.0003039867850170166,0.0017967626777786825,1,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙丑,土,9,-0.0075089908694109895,0.0003039867850170166,-0.007812977654428005,1,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙丑,金,17,-0.003931607540957929,0.0003039867850170166,-0.0042355943259749455,1,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙丑,水,17,0.004367522886537633,0.0003039867850170166,0.004063536101520616,1,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙亥,木,16,0.00647195491013408,0.0003039867850170166,0.006167968125117064,11,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙亥,火,8,-9.532521740466599e-05,0.0003039867850170166,-0.00039931200242168257,11,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙亥,土,8,-0.0022129103877400295,0.0003039867850170166,-0.0025168971727570462,11,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙亥,金,16,-0.0001534965341531551,0.0003039867850170166,-0.0004574833191701717,11,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙亥,水,18,-0.0022072822318070055,0.0003039867850170166,-0.002511269016824022,11,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙卯,木,18,0.0019771997363040566,0.0003039867850170166,0.00167321295128704,51,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙卯,火,10,-0.0018197464829473378,0.0003039867850170166,-0.0021237332679643543,51,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙卯,土,9,0.004230244382325021,0.0003039867850170166,0.003926257597308004,51,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙卯,金,16,0.0003141409902638364,0.0003039867850170166,1.0154205246819823e-05,51,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙卯,水,16,-0.003124892466444731,0.0003039867850170166,-0.003428879251461748,51,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙巳,木,14,0.0067651690748217605,0.0003039867850170166,0.006461182289804744,41,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙巳,火,9,-0.00888078481400857,0.0003039867850170166,-0.009184771599025586,41,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙巳,土,9,0.001476858900266038,0.0003039867850170166,0.0011728721152490214,41,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙巳,金,17,0.004139352097440244,0.0003039867850170166,0.0038353653124232273,41,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙巳,水,17,-0.002154890529859841,0.0003039867850170166,-0.0024588773148768576,41,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙未,木,17,0.009788926065951227,0.0003039867850170166,0.009484939280934211,31,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙未,火,9,0.002795749461267136,0.0003039867850170166,0.0024917626762501195,31,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙未,土,9,0.00186581700742035,0.0003039867850170166,0.0015618302224033333,31,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙未,金,14,-0.0063398262933337165,0.0003039867850170166,-0.006643813078350733,31,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙未,水,15,-0.0008539571452585064,0.0003039867850170166,-0.001157943930275523,31,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙酉,木,16,-0.007903129459765809,0.0003039867850170166,-0.008207116244782825,21,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙酉,火,8,-0.001236832273603521,0.0003039867850170166,-0.0015408190586205374,21,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙酉,土,9,0.0004723101135691279,0.0003039867850170166,0.0001683233285521113,21,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙酉,金,16,0.0016749308077658805,0.0003039867850170166,0.0013709440227488638,21,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,乙酉,水,16,-0.0005775584340909539,0.0003039867850170166,-0.0008815452191079704,21,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬午,木,14,-0.002973346213916311,0.0003039867850170166,-0.0032773329989333275,18,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬午,火,8,0.003567396728680764,0.0003039867850170166,0.0032634099436637475,18,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬午,土,9,-0.015062576959463501,0.0003039867850170166,-0.015366563744480517,18,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬午,金,15,-0.00295628297167204,0.0003039867850170166,-0.0032602697566890566,18,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬午,水,17,0.0018261686288692177,0.0003039867850170166,0.0015221818438522013,18,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬子,木,17,0.004919507897888075,0.0003039867850170166,0.004615521112871058,48,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬子,火,9,0.0009273354689736123,0.0003039867850170166,0.0006233486839565957,48,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬子,土,9,-0.001074225820194473,0.0003039867850170166,-0.0013782126052114896,48,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬子,金,16,0.008515556712208872,0.0003039867850170166,0.008211569927191856,48,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬子,水,15,0.006812457983935021,0.0003039867850170166,0.0065084711989180045,48,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬寅,木,17,0.005215332165013788,0.0003039867850170166,0.004911345379996771,38,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬寅,火,9,0.005281111452591474,0.0003039867850170166,0.004977124667574457,38,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬寅,土,9,0.009837336675894651,0.0003039867850170166,0.009533349890877636,38,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬寅,金,17,0.0004269086267154379,0.0003039867850170166,0.0001229218416984213,38,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬寅,水,15,0.0018517118659376792,0.0003039867850170166,0.0015477250809206628,38,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬戌,木,18,-0.002178175594346155,0.0003039867850170166,-0.0024821623793631715,58,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬戌,火,6,0.00834158720487326,0.0003039867850170166,0.008037600419856244,58,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬戌,土,9,-0.003765390437863475,0.0003039867850170166,-0.004069377222880492,58,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬戌,金,15,0.0015725780505725184,0.0003039867850170166,0.001268591265555502,58,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬戌,水,16,0.0011383721854190706,0.0003039867850170166,0.0008343854004020541,58,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬申,木,16,-0.0035672472071173376,0.0003039867850170166,-0.0038712339921343542,8,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬申,火,8,-0.0052218637838723405,0.0003039867850170166,-0.005525850568889357,8,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬申,土,6,-0.018376518375031608,0.0003039867850170166,-0.018680505160048624,8,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬申,金,16,-0.0031697081520216464,0.0003039867850170166,-0.003473694937038663,8,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬申,水,17,0.003240400144971654,0.0003039867850170166,0.0029364133599546374,8,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬辰,木,16,-0.0045520245642334325,0.0003039867850170166,-0.004856011349250449,28,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬辰,火,8,-0.0011810189343656504,0.0003039867850170166,-0.001485005719382667,28,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬辰,土,8,0.0015732609345063442,0.0003039867850170166,0.0012692741494893275,28,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬辰,金,17,-0.0022247360987542476,0.0003039867850170166,-0.0025287228837712642,28,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,壬辰,水,17,-0.003718646508826296,0.0003039867850170166,-0.004022633293843313,28,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己丑,木,17,0.001934420362979709,0.0003039867850170166,0.0016304335779626926,25,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己丑,火,7,0.0043790171001095255,0.0003039867850170166,0.004075030315092509,25,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己丑,土,9,0.0033195348291927655,0.0003039867850170166,0.003015548044175749,25,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己丑,金,15,0.0013149358134325912,0.0003039867850170166,0.0010109490284155747,25,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己丑,水,16,0.0011627647402077592,0.0003039867850170166,0.0008587779551907426,25,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己亥,木,14,0.0018627201776689655,0.0003039867850170166,0.0015587333926519488,35,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己亥,火,8,0.0028718022592308136,0.0003039867850170166,0.002567815474213797,35,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己亥,土,8,0.004782454362028309,0.0003039867850170166,0.004478467577011292,35,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己亥,金,16,-0.0077192802412263195,0.0003039867850170166,-0.008023267026243336,35,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己亥,水,17,0.006865219828765098,0.0003039867850170166,0.006561233043748081,35,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己卯,木,17,-0.0034181525902275845,0.0003039867850170166,-0.003722139375244601,15,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己卯,火,8,-0.002881213509848498,0.0003039867850170166,-0.003185200294865515,15,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己卯,土,8,0.006309679804334973,0.0003039867850170166,0.006005693019317956,15,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己卯,金,17,0.00735167084464583,0.0003039867850170166,0.007047684059628813,15,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己卯,水,18,-0.000523666337967408,0.0003039867850170166,-0.0008276531229844245,15,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己巳,木,17,-0.007633026099478296,0.0003039867850170166,-0.007937012884495312,5,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己巳,火,9,0.005359093260445099,0.0003039867850170166,0.0050551064754280825,5,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己巳,土,8,0.0006527966186071888,0.0003039867850170166,0.0003488098335901722,5,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己巳,金,16,0.0064519446971943025,0.0003039867850170166,0.006147957912177286,5,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己巳,水,16,0.0036663580254605774,0.0003039867850170166,0.0033623712404435607,5,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己未,木,18,0.0011161136589246511,0.0003039867850170166,0.0008121268739076346,55,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己未,火,7,-0.0012088903810208186,0.0003039867850170166,-0.001512877166037835,55,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己未,土,8,-0.006111256067308152,0.0003039867850170166,-0.006415242852325169,55,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己未,金,17,-0.001063161442574636,0.0003039867850170166,-0.0013671482275916524,55,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己未,水,16,-0.002012628620891462,0.0003039867850170166,-0.002316615405908479,55,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
000852.SH,ganzhi_day,己酉,木,16,0.006292345356794217,0.0003039867850170166,0.0059883585717772,45,5,ret_1d ~ C(ganzhi_day) * C(year_element) + C(weekday) + C(month)
