ts_code,oos_year,stem,oos_effect,train_years
000852.SH,2020,己,-0.0008990756360658819,5
000852.SH,2020,庚,0.001961701520999217,5
000852.SH,2020,辛,-0.0037380904647173275,5
000852.SH,2020,壬,0.0031173962566029717,5
000852.SH,2020,癸,0.002535953253102886,5
000852.SH,2021,甲,0.0012539636165845333,5
000852.SH,2021,乙,-0.004039380253160862,5
000852.SH,2021,丙,-0.0013938498796956119,5
000852.SH,2021,丁,-0.003810478526942202,5
000852.SH,2021,戊,0.0028227496075940786,5
000852.SH,2021,己,0.001963050063472401,5
000852.SH,2021,庚,0.00187811610293856,5
000852.SH,2021,辛,0.0006255305794777835,5
000852.SH,2021,壬,0.0007656400165547701,5
000852.SH,2021,癸,-6.534132682345221e-05,5
000852.SH,2022,甲,-0.0029000793979247425,5
000852.SH,2022,乙,-0.0019682425084485058,5
000852.SH,2022,丙,-0.00528001442431099,5
000852.SH,2022,丁,-0.0016720104989046637,5
000852.SH,2022,戊,0.0006515115344120361,5
000852.SH,2022,己,-0.002578403752300779,5
000852.SH,2022,庚,0.00228828544000706,5
000852.SH,2022,辛,0.0013838056559710731,5
000852.SH,2022,壬,0.007716634594088975,5
000852.SH,2022,癸,0.002358513357410538,5
000852.SH,2023,甲,-0.0013980435106155332,5
000852.SH,2023,乙,-0.0013446834995229943,5
000852.SH,2023,丙,-0.0007455442776139606,5
000852.SH,2023,丁,-0.0015193402538445397,5
000852.SH,2023,戊,0.0029821636486252537,5
000852.SH,2023,己,0.0010512228680622025,5
000852.SH,2023,庚,0.0004328611043443539,5
000852.SH,2023,辛,-0.0005917565109059668,5
000852.SH,2023,壬,0.0008984663557992031,5
000852.SH,2023,癸,0.00023465407567198142,5
000852.SH,2024,甲,0.0014918868530477947,5
000852.SH,2024,乙,0.0037089252840769955,5
000852.SH,2024,丙,-0.001840640232039683,5
000852.SH,2024,丁,0.004242236001722891,5
000852.SH,2024,戊,-0.002457139576327862,5
000852.SH,2024,己,-0.008741005276303265,5
000852.SH,2024,庚,-0.002949045172502985,5
000852.SH,2024,辛,0.006903325205001054,5
000852.SH,2024,壬,-0.003956287599682482,5
000852.SH,2024,癸,0.0035977445130075418,5
000852.SH,2025,甲,-0.0013144408513295805,5
000852.SH,2025,乙,-0.0007569095203635222,5
000852.SH,2025,丙,-0.002230958137657029,5
000852.SH,2025,丁,0.001503549315927468,5
000852.SH,2025,戊,-0.0016063028032404021,5
000852.SH,2025,己,0.00043330293836649247,5
000852.SH,2025,庚,0.001547092851515185,5
000852.SH,2025,辛,-0.00042375450674696615,5
000852.SH,2025,壬,-0.0016871885959423372,5
000852.SH,2025,癸,0.004535609309470691,5
000852.SH,2017,甲,0.002013329312548473,7
000852.SH,2017,乙,-0.0038265970809802296,7
000852.SH,2017,丙,-0.001522785668900783,7
000852.SH,2017,丁,0.0025135119365825207,7
000852.SH,2017,戊,-0.0023325397142010713,7
000852.SH,2017,己,0.0001252348398011788,7
000852.SH,2017,庚,-0.00040114949110090924,7
000852.SH,2017,辛,-0.0005270175824811662,7
000852.SH,2017,壬,0.0032369254176860983,7
000852.SH,2017,癸,0.0007210880310458879,7
000852.SH,2018,甲,-0.003490160226431502,7
000852.SH,2018,乙,0.0010092218043254964,7
000852.SH,2018,丙,-0.0017302985890206104,7
000852.SH,2018,丁,0.0035652277822259514,7
000852.SH,2018,戊,0.002026021431735073,7
000852.SH,2018,己,0.00021852549352087002,7
000852.SH,2018,庚,-0.0004362590248330558,7
000852.SH,2018,辛,0.0018648240255961547,7
000852.SH,2018,壬,-0.0047550057987284155,7
000852.SH,2018,癸,0.0017279031016100399,7
000852.SH,2019,甲,-0.0015396470415887703,7
000852.SH,2019,乙,-0.0007507526047753785,7
000852.SH,2019,丙,-0.004478103968949219,7
000852.SH,2019,丁,0.0038411897252682535,7
000852.SH,2019,戊,0.004385870384767343,7
000852.SH,2019,己,0.003011512139225493,7
000852.SH,2019,庚,-0.0021857409802310723,7
000852.SH,2019,辛,0.0009388625704114202,7
000852.SH,2019,壬,-0.002488080123197651,7
000852.SH,2019,癸,-0.0007351101009304194,7
000852.SH,2020,甲,0.0016723702549969954,7
000852.SH,2020,乙,-0.00020338128354514194,7
000852.SH,2020,丙,-0.005555206837387543,7
000852.SH,2020,丁,0.0026630417598351107,7
000852.SH,2020,戊,-0.0014841169573859001,7
000852.SH,2020,己,-0.0008811478836417396,7
000852.SH,2020,庚,0.0017977390758677437,7
000852.SH,2020,辛,-0.0037122839929571096,7
000852.SH,2020,壬,0.0030940704186623326,7
000852.SH,2020,癸,0.002608915445555252,7
000852.SH,2021,甲,0.0011707351803969808,7
000852.SH,2021,乙,-0.00413580325635644,7
000852.SH,2021,丙,-0.0014995139043674172,7
000852.SH,2021,丁,-0.003714297620554898,7
000852.SH,2021,戊,0.002914793153016014,7
000852.SH,2021,己,0.001811301427875105,7
000852.SH,2021,庚,0.0019923974759893963,7
000852.SH,2021,辛,0.0008020770586649917,7
000852.SH,2021,壬,0.0007025802685663263,7
000852.SH,2021,癸,-4.426978323006066e-05,7
000852.SH,2022,甲,-0.0030505980965465865,7
000852.SH,2022,乙,-0.0018642508487053757,7
000852.SH,2022,丙,-0.005355874936121078,7
000852.SH,2022,丁,-0.0016999528047419042,7
000852.SH,2022,戊,0.0007566730592260845,7
