ts_code,oos_year,stem,oos_effect,train_years
000001.SH,2016,辛,-0.004103756395643381,5
000001.SH,2016,壬,-0.0018183666978919904,5
000001.SH,2016,癸,0.004677364465230699,5
000001.SH,2017,甲,0.0008951980692046645,5
000001.SH,2017,乙,-0.002966500281374047,5
000001.SH,2017,丙,-0.0007625192169845711,5
000001.SH,2017,丁,0.0017439420372539298,5
000001.SH,2017,戊,-0.0007247812176899003,5
000001.SH,2017,己,0.000343833099362271,5
000001.SH,2017,庚,0.0005352088914524445,5
000001.SH,2017,辛,-0.00038355331887805137,5
000001.SH,2017,壬,0.0016964738621609333,5
000001.SH,2017,癸,-0.00037730192450767395,5
000001.SH,2018,甲,-0.0011483440977926472,5
000001.SH,2018,乙,0.0008137865489443979,5
000001.SH,2018,丙,-4.1416615448567175e-05,5
000001.SH,2018,丁,0.002722852196249529,5
000001.SH,2018,戊,0.0008632913368751112,5
000001.SH,2018,己,-0.0003751600639202682,5
000001.SH,2018,庚,-0.0014684010658711625,5
000001.SH,2018,辛,0.00022203326826054567,5
000001.SH,2018,壬,-0.0031400909681137414,5
000001.SH,2018,癸,0.001551449460816803,5
000001.SH,2019,甲,-0.0023020998195916907,5
000001.SH,2019,乙,0.00031135948301297964,5
000001.SH,2019,丙,-0.0013969253392344953,5
000001.SH,2019,丁,0.0022285500628726486,5
000001.SH,2019,戊,0.0034586601836661774,5
000001.SH,2019,己,-0.00021258259631922014,5
000001.SH,2019,庚,-0.0015415889292612634,5
000001.SH,2019,辛,0.0005522550658641163,5
000001.SH,2019,壬,-0.00019149462336803385,5
000001.SH,2019,癸,-0.0009061334876412188,5
000001.SH,2020,甲,0.0019797939605782204,5
000001.SH,2020,乙,-0.001430058596629342,5
000001.SH,2020,丙,-0.003228066568559705,5
000001.SH,2020,丁,0.002967006739717939,5
000001.SH,2020,戊,-0.002438694871656173,5
000001.SH,2020,己,-0.0009727017874671877,5
000001.SH,2020,庚,0.0010943832584751805,5
000001.SH,2020,辛,-0.0029728564045933266,5
000001.SH,2020,壬,0.0032559545221709993,5
000001.SH,2020,癸,0.0017452397479633956,5
000001.SH,2021,甲,0.0012248327265883946,5
000001.SH,2021,乙,-0.0028757345996547126,5
000001.SH,2021,丙,-0.0024635730255032195,5
000001.SH,2021,丁,-0.002137569292974331,5
000001.SH,2021,戊,0.002336790234909606,5
000001.SH,2021,己,0.0009908224599676945,5
000001.SH,2021,庚,0.001759688563145201,5
000001.SH,2021,辛,-0.001810867407684244,5
000001.SH,2021,壬,0.0008565129557171105,5
000001.SH,2021,癸,0.002119097385488501,5
000001.SH,2022,甲,-0.000892416326564301,5
000001.SH,2022,乙,-0.0013245927727901588,5
000001.SH,2022,丙,-0.0032926366067776306,5
000001.SH,2022,丁,-0.004021449107355797,5
000001.SH,2022,戊,0.0009158693395996343,5
000001.SH,2022,己,-0.0020784535813641192,5
000001.SH,2022,庚,0.0010351106206752286,5
000001.SH,2022,辛,0.0022304830028134063,5
000001.SH,2022,壬,0.005951707529912482,5
000001.SH,2022,癸,0.0014763779018512574,5
000001.SH,2023,甲,-0.0004608367060823107,5
000001.SH,2023,乙,-0.00017508287864509604,5
000001.SH,2023,丙,-0.00018684748058455118,5
000001.SH,2023,丁,-0.0006301596092284001,5
000001.SH,2023,戊,0.0008602291632292894,5
000001.SH,2023,己,-0.0005911255129323631,5
000001.SH,2023,庚,0.001192232545845093,5
000001.SH,2023,辛,-0.002554416614933184,5
000001.SH,2023,壬,0.0014273169925047705,5
000001.SH,2023,癸,0.001118690100826752,5
000001.SH,2024,甲,0.0006081236461475481,5
000001.SH,2024,乙,0.002219671999632249,5
000001.SH,2024,丙,-0.003472471939075759,5
000001.SH,2024,丁,0.003441199160247181,5
000001.SH,2024,戊,-0.0017147729576619248,5
000001.SH,2024,己,-0.0020705414849453746,5
000001.SH,2024,庚,-0.003024548940010811,5
000001.SH,2024,辛,0.004093118935129821,5
000001.SH,2024,壬,-0.0025552972393338,5
000001.SH,2024,癸,0.0024755188198708703,5
000001.SH,2025,甲,-0.0005738646405917837,5
000001.SH,2025,乙,-0.000799074279127832,5
000001.SH,2025,丙,-0.0007414168068834587,5
000001.SH,2025,丁,0.0006619401342520138,5
000001.SH,2025,戊,-0.0015299584466503878,5
000001.SH,2025,己,-0.0004879162044210447,5
000001.SH,2025,庚,0.00015223271705226086,5
000001.SH,2025,辛,-0.00024520279016285764,5
000001.SH,2025,壬,-3.320688220356306e-05,5
000001.SH,2025,癸,0.003596467198736653,5
000001.SH,2017,甲,0.0009310903804104585,7
000001.SH,2017,乙,-0.002963965996775127,7
000001.SH,2017,丙,-0.000815503347262078,7
000001.SH,2017,丁,0.001726870756456839,7
000001.SH,2017,戊,-0.0006540799420502246,7
000001.SH,2017,己,0.0003584638866736069,7
000001.SH,2017,庚,0.0004798785375612773,7
000001.SH,2017,辛,-0.0004264529986097236,7
000001.SH,2017,壬,0.0017930399041245796,7
000001.SH,2017,癸,-0.0004293411805296077,7
000001.SH,2018,甲,-0.0012131977688555682,7
000001.SH,2018,乙,0.0007809526364453074,7
000001.SH,2018,丙,-5.945959124426924e-05,7
000001.SH,2018,丁,0.002700762883025939,7
000001.SH,2018,戊,0.0009429941000259248,7
000001.SH,2018,己,-0.00035458839958920165,7
000001.SH,2018,庚,-0.001429998681500469,7
000001.SH,2018,辛,0.00012582788142597064,7
000001.SH,2018,壬,-0.003149120509870975,7
000001.SH,2018,癸,0.0016558274501373407,7
000001.SH,2019,甲,-0.002234746705884752,7
000001.SH,2019,乙,0.0002592544927193496,7
000001.SH,2019,丙,-0.0014524086050613913,7
000001.SH,2019,丁,0.002215825067911307,7
000001.SH,2019,戊,0.003419442924089593,7
000001.SH,2019,己,-0.00025527433087153736,7
000001.SH,2019,庚,-0.00156807384286267,7
000001.SH,2019,辛,0.0005409833867237519,7
000001.SH,2019,壬,-9.601790417795386e-05,7
000001.SH,2019,癸,-0.0008289844825856961,7
000001.SH,2020,甲,0.001955939290955617,7
000001.SH,2020,乙,-0.0014305377320765604,7
000001.SH,2020,丙,-0.0031174628651060945,7
000001.SH,2020,丁,0.0029288830221849247,7
000001.SH,2020,戊,-0.0024392623723674704,7
000001.SH,2020,己,-0.0009682821284575186,7
000001.SH,2020,庚,0.0009815781699145185,7
000001.SH,2020,辛,-0.003038050904896906,7
000001.SH,2020,壬,0.003257461996583086,7
000001.SH,2020,癸,0.0018697335232664048,7
000001.SH,2021,甲,0.0011967098262116952,7
000001.SH,2021,乙,-0.0029368265961495425,7
000001.SH,2021,丙,-0.0024613158733898448,7
000001.SH,2021,丁,-0.002065274947833814,7
000001.SH,2021,戊,0.0023654346416619883,7
000001.SH,2021,己,0.0008952288438477591,7
000001.SH,2021,庚,0.0018360674623881135,7
000001.SH,2021,辛,-0.0017513217387910406,7
000001.SH,2021,壬,0.0007418003643588358,7
000001.SH,2021,癸,0.0021794980176958485,7
000001.SH,2022,甲,-0.0009698761883526557,7
000001.SH,2022,乙,-0.0013346595498105519,7
000001.SH,2022,丙,-0.0033417661967390148,7
000001.SH,2022,丁,-0.003973950681212151,7
000001.SH,2022,戊,0.0009901650779701983,7
000001.SH,2022,己,-0.002023000118659242,7
000001.SH,2022,庚,0.0010486252645136144,7
000001.SH,2022,辛,0.0022498532632623663,7
000001.SH,2022,壬,0.005943785654357162,7
000001.SH,2022,癸,0.0014108234746702736,7
000001.SH,2023,甲,-0.0004959707175846684,7
000001.SH,2023,乙,-0.0001798061532063694,7
000001.SH,2023,丙,-0.0001890834663973035,7
000001.SH,2023,丁,-0.0006023895789466503,7
000001.SH,2023,戊,0.0008856539236495885,7
000001.SH,2023,己,-0.0005496395822519815,7
000001.SH,2023,庚,0.0011538058507926522,7
000001.SH,2023,辛,-0.002628462489198214,7
000001.SH,2023,壬,0.001445849866351531,7
000001.SH,2023,癸,0.0011600423467914157,7
000001.SH,2024,甲,0.0006107819700150951,7
000001.SH,2024,乙,0.0022064974581098877,7
000001.SH,2024,丙,-0.0034383705557216966,7
000001.SH,2024,丁,0.0033919209624487775,7
000001.SH,2024,戊,-0.0017724834379156114,7
000001.SH,2024,己,-0.002060759210999055,7
000001.SH,2024,庚,-0.003025448669304578,7
000001.SH,2024,辛,0.004091018117972074,7
000001.SH,2024,壬,-0.00253588796924957,7
000001.SH,2024,癸,0.0025327313346446764,7
000001.SH,2025,甲,-0.0005845545604446053,7
000001.SH,2025,乙,-0.0008407532740985779,7
000001.SH,2025,丙,-0.0007719559994934736,7
000001.SH,2025,丁,0.0007338842251838632,7
000001.SH,2025,戊,-0.0014832646067538832,7
000001.SH,2025,己,-0.0005115862697335467,7
000001.SH,2025,庚,0.0002288969958848143,7
000001.SH,2025,辛,-0.0002519438096316943,7
000001.SH,2025,壬,-0.00012939354062062173,7
000001.SH,2025,癸,0.0036106708397077246,7
