ts_code,oos_year,stem,oos_effect,train_years
000300.SH,2017,甲,0.0002996003063544408,5
000300.SH,2017,乙,-0.0026570465801900316,5
000300.SH,2017,丙,-0.0009565160351840581,5
000300.SH,2017,丁,0.002813190389471743,5
000300.SH,2017,戊,-0.001072452124350172,5
000300.SH,2017,己,0.001192275307796077,5
000300.SH,2017,庚,0.0005602787706052695,5
000300.SH,2017,辛,-0.0006195913205992746,5
000300.SH,2017,壬,0.0018402428746845105,5
000300.SH,2017,癸,-0.0013999815885885048,5
000300.SH,2018,甲,-0.0004901775089821742,5
000300.SH,2018,乙,0.0012009852139530902,5
000300.SH,2018,丙,0.0004173878920423937,5
000300.SH,2018,丁,0.0028937749562049694,5
000300.SH,2018,戊,0.00020469929550044814,5
000300.SH,2018,己,-0.0005092463019811836,5
000300.SH,2018,庚,-0.0022941881260288635,5
000300.SH,2018,辛,-0.00019949078701903943,5
000300.SH,2018,壬,-0.002682676032486544,5
000300.SH,2018,癸,0.0014589313987969006,5
000300.SH,2019,甲,-0.002529517986397176,5
000300.SH,2019,乙,0.0006779678334257846,5
000300.SH,2019,丙,-0.0003042524823323057,5
000300.SH,2019,丁,0.0023459930980166003,5
000300.SH,2019,戊,0.0034110822749045416,5
000300.SH,2019,己,-0.00043098308618513934,5
000300.SH,2019,庚,-0.0019681312883832007,5
000300.SH,2019,辛,0.0006017816459909285,5
000300.SH,2019,壬,0.00021659031876143653,5
000300.SH,2019,癸,-0.002020530327801471,5
000300.SH,2020,甲,0.0021475859700379333,5
000300.SH,2020,乙,-0.0019355146283661837,5
000300.SH,2020,丙,-0.0028802753805305375,5
000300.SH,2020,丁,0.003905882870902662,5
000300.SH,2020,戊,-0.003652475704118056,5
000300.SH,2020,己,-0.0005334376949769731,5
000300.SH,2020,庚,0.0005396210886776335,5
000300.SH,2020,辛,-0.0025327209624722803,5
000300.SH,2020,壬,0.0032809724598839764,5
000300.SH,2020,癸,0.0016603619809618245,5
000300.SH,2021,甲,0.001062718093961008,5
000300.SH,2021,乙,-0.003664568055480062,5
000300.SH,2021,丙,-0.0044031122003950485,5
000300.SH,2021,丁,-0.001065431780910162,5
000300.SH,2021,戊,0.0036354259755201957,5
000300.SH,2021,己,0.0015582381395315452,5
000300.SH,2021,庚,0.0022843142923679323,5
000300.SH,2021,辛,-0.0029592286151474334,5
000300.SH,2021,壬,0.00029910687801724544,5
000300.SH,2021,癸,0.0032525372725347793,5
000300.SH,2022,甲,-0.001056701000088239,5
000300.SH,2022,乙,-0.0015851476445509463,5
000300.SH,2022,丙,-0.0031496775408556012,5
000300.SH,2022,丁,-0.004701289419778638,5
000300.SH,2022,戊,0.0015587829312914462,5
000300.SH,2022,己,-0.0018289219767029393,5
000300.SH,2022,庚,0.001116033323530407,5
000300.SH,2022,辛,0.002817917479876193,5
000300.SH,2022,壬,0.005766136464488727,5
000300.SH,2022,癸,0.0010628673827895927,5
000300.SH,2023,甲,0.00018692028107677333,5
000300.SH,2023,乙,-0.0005674226887239593,5
000300.SH,2023,丙,-0.0015728112195160578,5
000300.SH,2023,丁,-0.00038600304070462044,5
000300.SH,2023,戊,0.0016286061704636713,5
000300.SH,2023,己,-0.0010629886442155552,5
000300.SH,2023,庚,0.0017165937632458409,5
000300.SH,2023,辛,-0.002369354859908992,5
000300.SH,2023,壬,0.0008991141792662038,5
000300.SH,2023,癸,0.0015273460590166962,5
000300.SH,2024,甲,0.0010355605647676073,5
000300.SH,2024,乙,0.0038814259095744253,5
000300.SH,2024,丙,-0.004524744925228027,5
000300.SH,2024,丁,0.0025195946328654003,5
000300.SH,2024,戊,-0.002631102306125857,5
000300.SH,2024,己,-0.0008031659712563634,5
000300.SH,2024,庚,-0.002265679409597692,5
000300.SH,2024,辛,0.004244443741056406,5
000300.SH,2024,壬,-0.0027436323271062585,5
000300.SH,2024,癸,0.0012873000910503581,5
000300.SH,2025,甲,-0.0011890032009528354,5
000300.SH,2025,乙,-0.0006920992902436776,5
000300.SH,2025,丙,-0.0012064959669507618,5
000300.SH,2025,丁,0.0014121066756683498,5
000300.SH,2025,戊,-0.0018490303896083315,5
000300.SH,2025,己,0.0003795213829024431,5
000300.SH,2025,庚,-0.0006226114752453112,5
000300.SH,2025,辛,1.945935431304016e-05,5
000300.SH,2025,壬,-0.000131724845257169,5
000300.SH,2025,癸,0.003879877755374254,5
000300.SH,2017,甲,0.0003371436182938828,7
000300.SH,2017,乙,-0.0026560048816448253,7
000300.SH,2017,丙,-0.0010091655814901048,7
000300.SH,2017,丁,0.0027925403557785703,7
000300.SH,2017,戊,-0.000991300718114073,7
000300.SH,2017,己,0.001213015157743292,7
000300.SH,2017,庚,0.0004749894730599107,7
000300.SH,2017,辛,-0.0006737137331938234,7
000300.SH,2017,壬,0.001964080744218875,7
000300.SH,2017,癸,-0.001451584434651704,7
000300.SH,2018,甲,-0.0005397834706202902,7
000300.SH,2018,乙,0.001159355452189939,7
000300.SH,2018,丙,0.00038475063372508944,7
000300.SH,2018,丁,0.002883157061578981,7
000300.SH,2018,戊,0.0003021579727705841,7
000300.SH,2018,己,-0.000507268100497559,7
000300.SH,2018,庚,-0.0022567671988386606,7
000300.SH,2018,辛,-0.0003001052312409586,7
000300.SH,2018,壬,-0.002702827817810196,7
000300.SH,2018,癸,0.0015773306987430687,7
000300.SH,2019,甲,-0.0024603053323654887,7
000300.SH,2019,乙,0.0006287908914325822,7
000300.SH,2019,丙,-0.0003753869091876049,7
000300.SH,2019,丁,0.002316237315837731,7
000300.SH,2019,戊,0.0033919268425390177,7
000300.SH,2019,己,-0.00047382314720523266,7
000300.SH,2019,庚,-0.002014581596128625,7
000300.SH,2019,辛,0.0006042597677577517,7
000300.SH,2019,壬,0.00032947420604663457,7
000300.SH,2019,癸,-0.0019465920387267657,7
000300.SH,2020,甲,0.0021262866855397506,7
000300.SH,2020,乙,-0.0019407837597808079,7
000300.SH,2020,丙,-0.0027658308612915072,7
000300.SH,2020,丁,0.003860254782689815,7
000300.SH,2020,戊,-0.0036562897967758815,7
000300.SH,2020,己,-0.0005294541177189184,7
000300.SH,2020,庚,0.00041843983900207,7
000300.SH,2020,辛,-0.002612814652150138,7
000300.SH,2020,壬,0.0032858222510336907,7
000300.SH,2020,癸,0.001814369629451927,7
000300.SH,2021,甲,0.0010458176348312617,7
000300.SH,2021,乙,-0.0037388484395507993,7
000300.SH,2021,丙,-0.004380471114297096,7
000300.SH,2021,丁,-0.0009571441332353077,7
000300.SH,2021,戊,0.003645637995127273,7
000300.SH,2021,己,0.0014547849263810513,7
000300.SH,2021,庚,0.002362562427693469,7
000300.SH,2021,辛,-0.002924203015901109,7
000300.SH,2021,壬,0.00016867994392697405,7
000300.SH,2021,癸,0.003323183775024283,7
000300.SH,2022,甲,-0.001113373499500414,7
000300.SH,2022,乙,-0.0016123820234584113,7
000300.SH,2022,丙,-0.00321426468972524,7
000300.SH,2022,丁,-0.004634387606521416,7
000300.SH,2022,戊,0.0016344432617401389,7
000300.SH,2022,己,-0.0017825223870030684,7
000300.SH,2022,庚,0.00113099726520159,7
000300.SH,2022,辛,0.002852845474568524,7
000300.SH,2022,壬,0.005752878964911122,7
000300.SH,2022,癸,0.0009857652397871751,7
000300.SH,2023,甲,0.00013838331476772052,7
000300.SH,2023,乙,-0.0005612901615268916,7
000300.SH,2023,丙,-0.0015612572207786138,7
000300.SH,2023,丁,-0.00037399920488439945,7
000300.SH,2023,戊,0.0016524188187190425,7
000300.SH,2023,己,-0.0010149536065544645,7
000300.SH,2023,庚,0.0016737812606130791,7
000300.SH,2023,辛,-0.002422120895071523,7
000300.SH,2023,壬,0.0009033704439989684,7
000300.SH,2023,癸,0.0015656672507170814,7
000300.SH,2024,甲,0.0010248325299400055,7
000300.SH,2024,乙,0.003869128821565637,7
000300.SH,2024,丙,-0.004465954312543357,7
000300.SH,2024,丁,0.0024560442562934787,7
000300.SH,2024,戊,-0.002694459424354506,7
000300.SH,2024,己,-0.0007765689902080278,7
000300.SH,2024,庚,-0.00226645899158165,7
000300.SH,2024,辛,0.004219199910330907,7
000300.SH,2024,壬,-0.0027204917233617275,7
000300.SH,2024,癸,0.0013547279239192404,7
000300.SH,2025,甲,-0.001171876217478327,7
000300.SH,2025,乙,-0.0007330601820839723,7
000300.SH,2025,丙,-0.0012410706557225565,7
000300.SH,2025,丁,0.001485224140674791,7
000300.SH,2025,戊,-0.0018106277877892206,7
000300.SH,2025,己,0.0003299600949710074,7
000300.SH,2025,庚,-0.0005491300899075757,7
000300.SH,2025,辛,1.6774386259471347e-05,7
000300.SH,2025,壬,-0.00023209357998966654,7
000300.SH,2025,癸,0.003905899891066049,7
