ts_code,n_days,n_min_jiazi,n_med_jiazi,n_max_jiazi,n_missing_jiazi,min_trade_date,max_trade_date,p_wald_k56,wald_stat_k56,df_num_k56,beta_s5,beta_c5,beta_s6,beta_c6,amp_5,phase_5_rad,amp_6,phase_6_rad,r2_controls,r2_harmonic,delta_r2,hac_maxlags,formula
000852.SH,3916,61,65,70,0,20100104,20260213,0.23553595958376686,5.548073818726079,4,-0.0003747404527765016,0.0007099363399840726,-0.0002568692958647349,-0.0002264909456925389,0.0008027702123130368,2.0564755182316805,0.00034246165280034683,-2.4189601976323742,0.01270092135373957,0.014023816134632328,0.0013228947808927582,5,ret_1d ~ s5 + c5 + s6 + c6 + C(weekday) + C(month) + C(year)
