ts_code,target,group_col,group_value,marginal_mean,marginal_effect_vs_all,marginal_mean_all,se_effect,z_effect,p_value_effect,q_value_effect,coef,p_value,q_value
000852.SH,ret_1d,stem,甲,-0.00014911959359478028,-0.0004531063786118056,0.0003039867850170253,0.0007776483615332929,-0.5826622944571163,0.5601206607347875,0.9719457938560738,,,
000852.SH,ret_1d,stem,乙,0.0003667189836408272,6.273219862380189e-05,0.0003039867850170253,0.0007858150709127717,0.07983074001232197,0.936371875344677,0.9719457938560738,0.0005158385772356074,0.6586481058624203,0.7840729337160981
000852.SH,ret_1d,stem,丙,-0.0015802226066059144,-0.0018842093916229398,0.0003039867850170253,0.0008844344920184244,-2.130411476064061,0.03313765717328131,0.3313765717328131,-0.0014311030130111342,0.2547821632059122,0.7840729337160981
000852.SH,ret_1d,stem,丁,0.0010289539874442457,0.0007249672024272204,0.0003039867850170253,0.0008604691185937609,0.8425255325978611,0.3994938541181954,0.9719457938560738,0.0011780735810390259,0.3259516821290135,0.7840729337160981
000852.SH,ret_1d,stem,戊,0.0006373651809722157,0.0003333783959551904,0.0003039867850170253,0.0008111232980699055,0.41100828535991407,0.6810664593705428,0.9719457938560738,0.0007864847745669959,0.513039661761397,0.7840729337160981
000852.SH,ret_1d,stem,己,0.0007310318966757337,0.0004270451116587084,0.0003039867850170253,0.0007587154541018442,0.5628527919788296,0.5735351284482157,0.9719457938560738,0.0008801514902705141,0.44172831750493324,0.7840729337160981
000852.SH,ret_1d,stem,庚,0.00027507732418618596,-2.890946083083934e-05,0.0003039867850170253,0.0008220392519970981,-0.035167981043004184,0.9719457938560739,0.9719457938560738,0.0004241969177809663,0.7270788909912346,0.7840729337160981
000852.SH,ret_1d,stem,辛,0.0002505722398742939,-5.341454514273141e-05,0.0003039867850170253,0.0007428654721268176,-0.07190338916924767,0.9426787928665258,0.9719457938560738,0.0003996918334690741,0.7165963638410162,0.7840729337160981
000852.SH,ret_1d,stem,壬,0.00016988810604073488,-0.00013409867897629042,0.0003039867850170253,0.0007883847873669407,-0.17009293066670567,0.8649370530169433,0.9719457938560738,0.00031900769963551505,0.7840729337160981,0.7840729337160981
000852.SH,ret_1d,stem,癸,0.0013453875188374719,0.0010414007338204465,0.0003039867850170253,0.0007726951488877587,1.34775109604282,0.17773845182560088,0.8886922591280044,0.0014945071124322523,0.18989007133139546,0.7840729337160981
