ts_code,target,group_col,group_value,marginal_mean,marginal_effect_vs_all,marginal_mean_all,se_effect,z_effect,p_value_effect,q_value_effect,coef,p_value,q_value
399001.SZ,up,stem,甲,0.467500868706392,-0.0327544939085212,0.5002553626149132,0.023680842219830033,-1.3831642305818417,0.16661451471494992,0.5377325078047738,,,
399001.SZ,up,stem,乙,0.4741052207394686,-0.02615014187544462,0.5002553626149132,0.02385963645234451,-1.09599917533006,0.27307913536817463,0.5377325078047738,0.0269381478258763,0.8537421181880722,0.8537421181880722
399001.SZ,up,stem,丙,0.47633711065322454,-0.023918251961688675,0.5002553626149132,0.024183097692643457,-0.9890483124072501,0.3226395046828643,0.5377325078047738,0.03603292850154176,0.8011190835034881,0.8537421181880722
399001.SZ,up,stem,丁,0.5374400596479788,0.037184697033065595,0.5002553626149132,0.023808471824482837,1.5618262821399422,0.11832891851184714,0.5377325078047738,0.2847583162078054,0.04684392340563258,0.34083075208206
399001.SZ,up,stem,戊,0.5300377978716766,0.029782435256763384,0.5002553626149132,0.024303159738221163,1.2254552732056918,0.22040373221958387,0.5377325078047738,0.25453466393922497,0.0776965662925882,0.34083075208206
399001.SZ,up,stem,己,0.5046799490812277,0.004424586466314495,0.5002553626149132,0.023823605407465694,0.1857227900915428,0.8526621553396851,0.8863874864026988,0.15131661331605864,0.2985221425283211,0.5373398565509779
399001.SZ,up,stem,庚,0.5111800065490123,0.010924643934099088,0.5002553626149132,0.023846263297714585,0.45812812673028314,0.646860392625501,0.8085754907818763,0.17774515586884693,0.21782622404117558,0.490109004092645
399001.SZ,up,stem,辛,0.48083100955685515,-0.019424353058058064,0.5002553626149132,0.02366448384101119,-0.8208230185183728,0.4117470851051711,0.5882101215788158,0.05433398256620318,0.6996484206440245,0.8537421181880722
399001.SZ,up,stem,壬,0.4968324995132705,-0.0034228631016426925,0.5002553626149132,0.023956746307092082,-0.14287679377517967,0.8863874864026987,0.8863874864026988,0.11941694667478062,0.4138427180499822,0.6207640770749733
399001.SZ,up,stem,癸,0.525202018032167,0.024946655417253827,0.5002553626149132,0.02381847222170764,1.0473658925326867,0.2949308562147026,0.5377325078047738,0.23481932196148483,0.11361025069401999,0.34083075208206
